name,type,notranslate,comment,value,en
"actionsmo,shortcuts,actions.items,87:,dispname",vaString,F,,Tools,Tools
"actionsmo,shortcuts,actions.items,88:,dispname",vaString,F,,Tool 1,Tool 1
"actionsmo,shortcuts,actions.items,89:,dispname",vaString,F,,Tool 2,Tool 2
"actionsmo,shortcuts,actions.items,90:,dispname",vaString,F,,Tool 3,Tool 3
"actionsmo,shortcuts,actions.items,91:,dispname",vaString,F,,Tool 4,Tool 4
"actionsmo,shortcuts,actions.items,92:,dispname",vaString,F,,Tool 5,Tool 5
"actionsmo,shortcuts,actions.items,93:,dispname",vaString,F,,Tool 6,Tool 6
"actionsmo,shortcuts,actions.items,94:,dispname",vaString,F,,Tool 7,Tool 7
"actionsmo,shortcuts,actions.items,95:,dispname",vaString,F,,Tool 8,Tool 8
"actionsmo,shortcuts,actions.items,96:,dispname",vaString,F,,Tool 9,Tool 9
"actionsmo,shortcuts,actions.items,97:,dispname",vaString,F,,Tool 10,Tool 10
"actionsmo,toggleinspector,caption",vaString,F,,Toggle Form/Inspector,Toggle Form/Inspector
"actionsmo,download,caption",vaString,F,,Download,Download
"actionsmo,attachtarget,caption",vaString,F,,Attach Target,Attach Target
"actionsmo,setbm0,caption",vaString,F,,Bookmark &0,Bookmark &0
"actionsmo,findbm0,caption",vaString,F,,Bookmark &0,Bookmark &0
"actionsmo,findbm1,caption",vaString,F,,Bookmark &1,Bookmark &1
"actionsmo,setbm1,caption",vaString,F,,Bookmark &1,Bookmark &1
"actionsmo,findbm2,caption",vaString,F,,Bookmark &2,Bookmark &2
"actionsmo,setbm2,caption",vaString,F,,Bookmark &2,Bookmark &2
"actionsmo,findbm3,caption",vaString,F,,Bookmark &3,Bookmark &3
"actionsmo,setbm3,caption",vaString,F,,Bookmark &3,Bookmark &3
"actionsmo,findbm4,caption",vaString,F,,Bookmark &4,Bookmark &4
"actionsmo,setbm4,caption",vaString,F,,Bookmark &4,Bookmark &4
"actionsmo,findbm5,caption",vaString,F,,Bookmark &5,Bookmark &5
"actionsmo,setbm5,caption",vaString,F,,Bookmark &5,Bookmark &5
"actionsmo,findbm6,caption",vaString,F,,Bookmark &6,Bookmark &6
"actionsmo,setbm6,caption",vaString,F,,Bookmark &6,Bookmark &6
"actionsmo,findbm7,caption",vaString,F,,Bookmark &7,Bookmark &7
"actionsmo,setbm7,caption",vaString,F,,Bookmark &7,Bookmark &7
"actionsmo,findbm8,caption",vaString,F,,Bookmark &8,Bookmark &8
"actionsmo,setbm8,caption",vaString,F,,Bookmark &8,Bookmark &8
"actionsmo,findbm9,caption",vaString,F,,Bookmark &9,Bookmark &9
"actionsmo,setbm9,caption",vaString,F,,Bookmark &9,Bookmark &9
"actionsmo,setbmnone,caption",vaString,F,,none,none
"actionsmo,projectopenact,caption",vaString,F,,O&pen,O&pen
"actionsmo,projectoptionsact,caption",vaString,F,,&Options,&Options
"actionsmo,projecttreeact,caption",vaString,F,,&Tree,&Tree
"actionsmo,projectsourceact,caption",vaString,F,,So&urce,So&urce
"actionsmo,projectsaveact,caption",vaString,F,,&Save,&Save
"actionsmo,projectcloseact,caption",vaString,F,,&Close,&Close
"actionsmo,c,strings.data,0:",vaString,F,,Configure MSEide,Configure MSEide
"actionsmo,c,strings.data,1:",vaString,F,,Process ID,Process ID
"actionsmo,c,strings.data,2:",vaString,F,,Attach to process,Attach to process
"actionsmo,c,strings.data,3:",vaString,F,,"Unknown moduleclass for ""","Unknown moduleclass for """
"actionsmo,c,strings.data,4:",vaString,F,,"Inherited component ""","Inherited component """
"actionsmo,c,strings.data,5:",vaString,F,,""" can not be deleted.",""" can not be deleted."
"actionsmo,c,strings.data,6:",vaString,F,,ERROR,ERROR
"actionsmo,c,strings.data,7:",vaString,F,,Make aborted.,Make aborted.
"actionsmo,c,strings.data,8:",vaString,F,,Download aborted.,Download aborted.
"actionsmo,c,strings.data,9:",vaString,F,,"Runerror with ""","Runerror with """
"actionsmo,c,strings.data,10:",vaString,F,,Error: Timeout.,Error: Timeout.
"actionsmo,c,strings.data,11:",vaString,F,,Making.,Making.
"actionsmo,c,strings.data,12:",vaString,F,,Make not running.,Make not running.
"actionsmo,c,strings.data,13:",vaString,F,,Downloading.,Downloading.
"actionsmo,c,strings.data,14:",vaString,F,,Download not running.,Download not running.
"actionsmo,c,strings.data,15:",vaString,F,,""" running.",""" running."
"actionsmo,c,strings.data,16:",vaString,F,,Script,Script
"actionsmo,c,strings.data,17:",vaString,F,,"Recursive form inheritance of ""","Recursive form inheritance of """
"actionsmo,c,strings.data,18:",vaString,F,,"Component ""","Component """
"actionsmo,c,strings.data,19:",vaString,F,,""" exists.",""" exists."
"actionsmo,c,strings.data,20:",vaString,F,,"Ancestor for ""","Ancestor for """
"actionsmo,c,strings.data,21:",vaString,F,,""" not found.",""" not found."
"actionsmo,c,strings.data,22:",vaString,F,,"Module ""","Module """
"actionsmo,c,strings.data,23:",vaString,F,,"Invalid name ""","Invalid name """
"actionsmo,c,strings.data,24:",vaString,F,,Invalid methodname,Invalid methodname
"actionsmo,c,strings.data,25:",vaString,F,,Module not found,Module not found
"actionsmo,c,strings.data,26:",vaString,F,,Method not found,Method not found
"actionsmo,c,strings.data,27:",vaString,F,,Published (managed) method,Published (managed) method
"actionsmo,c,strings.data,28:",vaString,F,,does not exist.,does not exist.
"actionsmo,c,strings.data,29:",vaString,F,,Do you wish to delete the event?,Do you wish to delete the event?
"actionsmo,c,strings.data,30:",vaString,F,,WARNING,WARNING
"actionsmo,c,strings.data,31:",vaString,F,,Method,Method
"actionsmo,c,strings.data,32:",vaString,F,,has different parameters.,has different parameters.
"actionsmo,c,strings.data,33:",vaString,F,,"A module ""","A module """
"actionsmo,c,strings.data,34:",vaString,F,,""" is already open.",""" is already open."
"actionsmo,c,strings.data,35:",vaString,F,,Unresolved reference(s) to,Unresolved reference(s) to
"actionsmo,c,strings.data,36:",vaString,F,,Module(s):,Module(s):
"actionsmo,c,strings.data,37:",vaString,F,,"Can not read formfile ""","Can not read formfile """
"actionsmo,c,strings.data,38:",vaString,F,,Invalid component name.,Invalid component name.
"actionsmo,c,strings.data,39:",vaString,F,,Invalid exception,Invalid exception
"actionsmo,c,strings.data,40:",vaString,F,,T&ools,T&ools
"actionsmo,c,strings.data,41:",vaString,F,,Forms,Forms
"actionsmo,c,strings.data,42:",vaString,F,,Source,Source
"actionsmo,c,strings.data,43:",vaString,F,,All Files,All Files
"actionsmo,c,strings.data,44:",vaString,F,,Program,Program
"actionsmo,c,strings.data,45:",vaString,F,,Unit,Unit
"actionsmo,c,strings.data,46:",vaString,F,,Textfile,Textfile
"actionsmo,c,strings.data,47:",vaString,F,,Mainform,Mainform
"actionsmo,c,strings.data,48:",vaString,F,,Simple Form,Simple Form
"actionsmo,c,strings.data,49:",vaString,F,,Docking Form,Docking Form
"actionsmo,c,strings.data,50:",vaString,F,,Datamodule,Datamodule
"actionsmo,c,strings.data,51:",vaString,F,,Subform,Subform
"actionsmo,c,strings.data,52:",vaString,F,,Scrollboxform,Scrollboxform
"actionsmo,c,strings.data,53:",vaString,F,,Tabform,Tabform
"actionsmo,c,strings.data,54:",vaString,F,,Dockpanel,Dockpanel
"actionsmo,c,strings.data,55:",vaString,F,,Report,Report
"actionsmo,c,strings.data,56:",vaString,F,,Scriptform,Scriptform
"actionsmo,c,strings.data,57:",vaString,F,,Inherited Form,Inherited Form
"actionsmo,c,strings.data,58:",vaString,F,,Do you want to replace the settings by,Do you want to replace the settings by
"actionsmo,c,strings.data,59:",vaString,F,,"File ""","File """
"actionsmo,c,strings.data,60:",vaString,F,,Do you want to overwrite?,Do you want to overwrite?
"actionsmo,c,strings.data,61:",vaString,F,,Unknown,Unknown
"actionsmo,c,strings.data,62:",vaString,F,,Error,Error
"actionsmo,c,strings.data,63:",vaString,F,,Startup,Startup
"actionsmo,c,strings.data,64:",vaString,F,,Exception,Exception
"actionsmo,c,strings.data,65:",vaString,F,,GDB died,GDB died
"actionsmo,c,strings.data,66:",vaString,F,,Breakpoint hit,Breakpoint hit
"actionsmo,c,strings.data,67:",vaString,F,,Watchpoint triggered,Watchpoint triggered
"actionsmo,c,strings.data,68:",vaString,F,,Read Watchpoint triggered,Read Watchpoint triggered
"actionsmo,c,strings.data,69:",vaString,F,,Access Watchpoint triggered,Access Watchpoint triggered
"actionsmo,c,strings.data,70:",vaString,F,,End stepping range,End stepping range
"actionsmo,c,strings.data,71:",vaString,F,,Function finished,Function finished
"actionsmo,c,strings.data,72:",vaString,F,,Exited normally,Exited normally
"actionsmo,c,strings.data,73:",vaString,F,,Exited,Exited
"actionsmo,c,strings.data,74:",vaString,F,,Detached,Detached
"actionsmo,c,strings.data,75:",vaString,F,,Signal received,Signal received
"actionsmo,c,strings.data,76:",vaString,F,,Stop error,Stop error
"actionsmo,c,strings.data,77:",vaString,F,,Can not read project,Can not read project
"actionsmo,c,strings.data,78:",vaString,F,,About,About
"actionsmo,c,strings.data,79:",vaString,F,,Object Inspector,Object Inspector
"actionsmo,c,strings.data,80:",vaString,F,,Store Component,Store Component
"actionsmo,c,strings.data,81:",vaString,F,,Attaching Process,Attaching Process
"actionsmo,c,strings.data,82:",vaString,F,,Loading,Loading
"actionsmo,c,strings.data,83:",vaString,F,,Sizing Form,Sizing Form
"actionsmo,copylatexact,caption",vaString,F,,Copy &LaTeX,Copy &LaTeX
"actionsmo,findcompallact,caption",vaString,F,,&Find Component,&Find Component
"actionsmo,forcezorderact,caption",vaString,F,,Force &Z-Order,Force &Z-Order
"actionsmo,comment,caption",vaString,F,,&Comment,&Comment
"actionsmo,uncomment,caption",vaString,F,,Unc&omment,Unc&omment
"actionsmo,copyword,caption",vaString,F,,Copy &Word at Cursor,Copy &Word at Cursor
"actionsmo,selectall,caption",vaString,F,,Select &all,Select &all
"actionsmo,tabtospace,caption",vaString,F,,&Tabs to space,&Tabs to space
"actionsmo,findback,caption",vaString,F,,Search &back,Search &back
"msetexteditorfo,caption",vaString,F,,Texteditor,Texteditor
"msetexteditorfo,ok,caption",vaString,F,,&OK,&OK
"msetexteditorfo,cancel,caption",vaString,F,,&Cancel,&Cancel
"msetexteditorfo,test,caption",vaString,F,,&Test,&Test
"msetexteditorfo,tpopupmenu1,menu.submenu.items,2:,caption",vaString,F,,&Copy,&Copy
"msetexteditorfo,tpopupmenu1,menu.submenu.items,3:,caption",vaString,F,,Cu&t,Cu&t
"msetexteditorfo,tpopupmenu1,menu.submenu.items,4:,caption",vaString,F,,&Paste,&Paste
"msetexteditorfo,tpopupmenu1,menu.submenu.items,6:,caption",vaString,F,,&Load file,&Load file
"msetexteditorfo,tpopupmenu1,menu.submenu.items,7:,caption",vaString,F,,&Save file,&Save file
"msetexteditorfo,filedialog,controller.captionopen",vaString,F,,Load file,Load file
"msetexteditorfo,filedialog,controller.captionsave",vaString,F,,Save file,Save file
"msetexteditorfo,undoact,caption",vaString,F,,&Undo,&Undo
"msetexteditorfo,redoact,caption",vaString,F,,&Redo,&Redo
"msetexteditorfo,c,strings.data,0:",vaString,F,,Test OK,Test OK
"msetaborderoverrideeditorfo,caption",vaString,F,,Taborder override,Taborder override
"msetaborderoverrideeditorfo,tsplitter1,tbutton2,caption",vaString,F,,&Cancel,&Cancel
"msetaborderoverrideeditorfo,tsplitter1,tbutton1,caption",vaString,F,,&OK,&OK
"msesysenvmanagereditorfo,caption",vaString,F,,Edit tsysenvmanager,Edit tsysenvmanager
"msesysenvmanagereditorfo,tlayouter2,ok,caption",vaString,F,,&OK,&OK
"msesysenvmanagereditorfo,tlayouter2,cancel,caption",vaString,F,,&Cancel,&Cancel
"msesysenvmanagereditorfo,grid,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Kind,Kind
"msesysenvmanagereditorfo,grid,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Name,Name
"msesysenvmanagereditorfo,grid,fixrows.items,0:,captions.items,2:,caption",vaString,F,,Alias,Alias
"msesysenvmanagereditorfo,grid,fixrows.items,0:,captions.items,11:,caption",vaString,F,,Initvalue,Initvalue
"msesysenvmanagereditorfo,grid,fixrows.items,0:,captions.items,12:,caption",vaString,F,,Argument,Argument
"msesysenvmanagereditorfo,grid,fixrows.items,0:,captions.items,13:,caption",vaString,F,,Help,Help
"msesysenvmanagereditorfo,grid,fixrows.items,0:,captions.items,14:,caption",vaString,F,,Before,Before
"msesysenvmanagereditorfo,grid,fixrows.items,0:,captions.items,15:,caption",vaString,F,,After,After
"stringlisteditor,ok,caption",vaString,F,,&OK,&OK
"stringlisteditor,cancel,caption",vaString,F,,&Cancel,&Cancel
"stringlisteditor,rowcount,frame.caption",vaString,F,,Rowcount,Rowcount
"msestringintlisteditor,ok,caption",vaString,F,,&OK,&OK
"msestringintlisteditor,cancel,caption",vaString,F,,&Cancel,&Cancel
"msestringintlisteditor,rowcount,frame.caption",vaString,F,,Rowcount,Rowcount
"settingsfo,caption",vaString,F,,Configure MSE environment,Configure MSE environment
"settingsfo,tsplitter1,tbutton2,caption",vaString,F,,&Cancel,&Cancel
"settingsfo,tsplitter1,tbutton1,caption",vaString,F,,&OK,&OK
"settingsfo,tsplitter1,shortcutbu,caption",vaString,F,,&Shortcuts,&Shortcuts
"settingsfo,tlayouter1,printcomm,frame.caption",vaString,F,,Print command,Print command
"settingsfo,tlayouter1,debugger,hint",vaString,F,,Path to debugger (gdb).,Path to debugger (gdb).
"settingsfo,tlayouter1,debugger,controller.captionopen",vaString,F,,Debugger path,Debugger path
"settingsfo,tlayouter1,compiler,hint",vaString,F,,Path to compiler (ppc386).,Path to compiler (ppc386).
"settingsfo,tlayouter1,compiler,controller.captionopen",vaString,F,,Compiler path,Compiler path
"settingsfo,tlayouter1,compstoredir,hint",vaString,F,,Directory for component store files.,Directory for component store files.
"settingsfo,tlayouter1,compstoredir,controller.filterlist.data,0:,0:",vaString,F,,Project files,Project files
"settingsfo,tlayouter1,compstoredir,controller.captionopen",vaString,F,,Directory for component stores,Directory for component stores
"settingsfo,tlayouter1,templatedir,hint",vaString,F,,Directory for project template files.,Directory for project template files.
"settingsfo,tlayouter1,templatedir,controller.filterlist.data,0:,0:",vaString,F,,Project files,Project files
"settingsfo,tlayouter1,templatedir,controller.captionopen",vaString,F,,Project template directory,Project template directory
"settingsfo,tlayouter1,syntaxdefdir,hint",vaString,F,,Directory for syntax definition files.,Directory for syntax definition files.
"settingsfo,tlayouter1,syntaxdefdir,controller.filterlist.data,0:,0:",vaString,F,,Syntax definitions,Syntax definitions
"settingsfo,tlayouter1,syntaxdefdir,controller.captionopen",vaString,F,,Directory for syntax definition files,Directory for syntax definition files
"settingsfo,tlayouter1,mselibdir,hint",vaString,F,,Root directory of MSEgui library.,Root directory of MSEgui library.
"settingsfo,tlayouter1,mselibdir,controller.captionopen",vaString,F,,MSEgui library directory,MSEgui library directory
"settingsfo,tlayouter1,msedir,hint",vaString,F,,Root directory of MSEgui.,Root directory of MSEgui.
"settingsfo,tlayouter1,msedir,controller.captionopen",vaString,F,,MSEgui root directory,MSEgui root directory
"settingsfo,tlayouter1,fpclibdir,hint",vaString,F,,Root directory of FPC library (not used by the default project templates).,Root directory of FPC library (not used by the default project templates).
"settingsfo,tlayouter1,fpclibdir,controller.captionopen",vaString,F,,FPC library directory,FPC library directory
"settingsfo,tlayouter1,fpcdir,hint",vaString,F,,Root directory of Free Pascal system (not used by the default project templates).,Root directory of Free Pascal system (not used by the default project templates).
"settingsfo,tlayouter1,fpcdir,controller.captionopen",vaString,F,,FPC root directory,FPC root directory
"settingsfo,macrogrid,frame.caption",vaString,F,,Global Macros,Global Macros
"settingsfo,macrogrid,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Name,Name
"settingsfo,macrogrid,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Value,Value
"richstringeditorfo,caption",vaString,F,,Enter Memo Text,Enter Memo Text
"richstringeditorfo,tlayouter1,tbutton2,caption",vaString,F,,&Cancel,&Cancel
"richstringeditorfo,tlayouter1,tbutton1,caption",vaString,F,,&OK,&OK
"richstringeditorfo,formatedact,caption",vaString,F,,&Font Format,&Font Format
"reallisteditor,ok,caption",vaString,F,,&OK,&OK
"reallisteditor,cancel,caption",vaString,F,,&Cancel,&Cancel
"reallisteditor,rowcount,frame.caption",vaString,F,,Rowcount,Rowcount
"msepropertyeditorsmo,c,strings.data,0:",vaString,F,,Open image file,Open image file
"msepropertyeditorsmo,c,strings.data,1:",vaString,F,,Invalid set item,Invalid set item
"msepropertyeditorsmo,c,strings.data,2:",vaString,F,,Unknown,Unknown
"msepropertyeditorsmo,c,strings.data,3:",vaString,F,,Wrong property value,Wrong property value
"msepropertyeditorsmo,c,strings.data,4:",vaString,F,,Invalid method name,Invalid method name
"msepropertyeditorsmo,c,strings.data,5:",vaString,F,,Method name,Method name
"msepropertyeditorsmo,c,strings.data,6:",vaString,F,,exists,exists
"msepropertyeditorsmo,c,strings.data,7:",vaString,F,,Do you wish to destroy,Do you wish to destroy
"msepropertyeditorsmo,c,strings.data,8:",vaString,F,,Do you wish to delete items,Do you wish to delete items
"msepropertyeditorsmo,c,strings.data,9:",vaString,F,,to,to
"msepropertyeditorsmo,c,strings.data,10:",vaString,F,,Empty date,Empty date
"msepropertyeditorsmo,c,strings.data,11:",vaString,F,,Empty time,Empty time
"msepropertyeditorsmo,c,strings.data,12:",vaString,F,,Do you wish to clear,Do you wish to clear
"msepropertyeditorsmo,c,strings.data,13:",vaString,F,,Texteditor,
"msepropertyeditorsmo,c,strings.data,14:",vaString,F,,Invalid component name,Invalid component name
"integerlisteditor,ok,caption",vaString,F,,&OK,&OK
"integerlisteditor,cancel,caption",vaString,F,,&Cancel,&Cancel
"integerlisteditor,rowcount,frame.caption",vaString,F,,Rowcount,Rowcount
"mseindexlookupeditorfo,caption",vaString,F,,Indexlookup Editor,Indexlookup Editor
"mseindexlookupeditorfo,tsplitter1,tbutton2,caption",vaString,F,,&Cancel,&Cancel
"mseindexlookupeditorfo,tsplitter1,tbutton1,caption",vaString,F,,&OK,&OK
"mseindexlookupeditorfo,grid,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Index,Index
"imageselectorfo,caption",vaString,F,,Image Selector,Image Selector
"imagelisteditorfo,caption",vaString,F,,Imagelist Editor,Imagelist Editor
"imagelisteditorfo,tlayouter1,la2,tlayouter2,ok,caption",vaString,F,,&OK,&OK
"imagelisteditorfo,tlayouter1,la2,tlayouter2,cancel,caption",vaString,F,,&Cancel,&Cancel
"imagelisteditorfo,tlayouter1,la2,tlayouter2,clear,caption",vaString,F,,C&lear,C&lear
"imagelisteditorfo,tlayouter1,la2,tlayouter2,add,caption",vaString,F,,&Add,&Add
"imagelisteditorfo,tlayouter1,la2,stretch,frame.caption",vaString,F,,&stretch,&stretch
"imagelisteditorfo,tlayouter1,la1,transparentcolor,frame.caption",vaString,F,,"&Transp.
color","&Transp.
color"
"imagelisteditorfo,tlayouter1,la1,transparentcolor,hint",vaString,F,,Transparent color,Transparent color
"imagelisteditorfo,tlayouter1,la1,masked,frame.caption",vaString,F,,&masked,&masked
"imagelisteditorfo,tlayouter1,la1,versionnum,frame.caption",vaString,F,,"Vers.
Nr.","Vers.
Nr."
"imagelisteditorfo,tlayouter1,la1,versionnum,hint",vaString,F,,Current imagelist version number,Current imagelist version number
"imagelisteditorfo,popup,menu.submenu.items,0:,caption",vaString,F,,Copy Items,Copy Items
"imagelisteditorfo,popup,menu.submenu.items,1:,caption",vaString,F,,Paste Items,Paste Items
"iircoeffeditorfo,caption",vaString,F,,IIR Filter Coefficients,IIR Filter Coefficients
"iircoeffeditorfo,grid,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Numerator,Numerator
"iircoeffeditorfo,grid,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Denominator,Denominator
"iircoeffeditorfo,grid,fixrows.items,0:,captions.items,2:,caption",vaString,F,,Internal Num.,Internal Num.
"iircoeffeditorfo,grid,fixrows.items,0:,captions.items,3:,caption",vaString,F,,Internal Den.,Internal Den.
"iircoeffeditorfo,ok,caption",vaString,F,,&OK,&OK
"iircoeffeditorfo,cancel,caption",vaString,F,,&Cancel,&Cancel
"mseififieldeditorfo,tbutton1,caption",vaString,F,,OK,OK
"mseififieldeditorfo,tbutton2,caption",vaString,F,,Cancel,Cancel
"mseififieldeditorfo,fielddefli,frame.caption",vaString,F,,Fielddefs,Fielddefs
"mseififieldeditorfo,fielddefli,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Name,Name
"mseififieldeditorfo,fielddefli,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Type,Type
"mseififieldeditorfo,fields,frame.caption",vaString,F,,Fields,Fields
"mseififieldeditorfo,fields,fixrows.items,0:,captions.items,2:,caption",vaString,F,,fieldname,fieldname
"mseififieldeditorfo,fields,fixrows.items,0:,captions.items,3:,caption",vaString,F,,sourcefieldname,sourcefieldname
"mseififieldeditorfo,fields,fixrows.items,0:,captions.items,4:,caption",vaString,F,,datatype,datatype
"mseififieldeditorfo,c,strings.data,0:",vaString,F,,Connection,Connection
"mseificlienteditorfo,caption",vaString,F,,ifi Client Editor,ifi Client Editor
"mseificlienteditorfo,tbutton1,caption",vaString,F,,&OK,&OK
"mseificlienteditorfo,tbutton2,caption",vaString,F,,&Cancel,&Cancel
"fircoeffeditorfo,caption",vaString,F,,IIR Filter Coefficients,IIR Filter Coefficients
"fircoeffeditorfo,grid,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Coefficient,Coefficient
"fircoeffeditorfo,ok,caption",vaString,F,,&OK,&OK
"fircoeffeditorfo,cancel,caption",vaString,F,,&Cancel,&Cancel
"fadeeditfo,caption",vaString,F,,Fade Edit,Fade Edit
"fadeeditfo,cont2,cont1,gridlayout,opagrid,frame.caption",vaString,F,,Opacity,Opacity
"fadeeditfo,cont2,cont1,gridlayout,grid,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Pos,Pos
"fadeeditfo,cont2,cont1,gridlayout,grid,fixrows.items,0:,captions.items,2:,caption",vaString,F,,Color,Color
"fadeeditfo,cont2,cont1,gridlayout,grid,fixrows.items,0:,captions.items,3:,caption",vaString,F,,Opacity,Opacity
"fadeeditfo,cont2,opaedit,frame.caption",vaString,F,,Opacity,Opacity
"fadeeditfo,bottomlayout,switchlayout,splitopa,frame.caption",vaString,F,,"Separate
Opacity","Separate
Opacity"
"fadeeditfo,bottomlayout,switchlayout,reverse,frame.caption",vaString,F,,&reverse,&reverse
"fadeeditfo,bottomlayout,buttonlayout,tbutton2,caption",vaString,F,,&Cancel,&Cancel
"fadeeditfo,bottomlayout,buttonlayout,tbutton1,caption",vaString,F,,&OK,&OK
"fadeeditfo,bottomlayout,buttonlayout,tbutton3,caption",vaString,F,,&Save,&Save
"fadeeditfo,bottomlayout,buttonlayout,tbutton4,caption",vaString,F,,&Load,&Load
"fadeeditfo,bottomlayout,buttonlayout,clearbu,hint",vaString,F,,Clear opacity gradient,Clear opacity gradient
"fadeeditfo,bottomlayout,buttonlayout,clearbu,caption",vaString,F,,ClearOpa,ClearOpa
"fadeeditfo,filedialog,controller.filterlist.data,0:,0:",vaString,F,,Fade Files,Fade Files
"fadeeditfo,filedialog,controller.filterlist.data,1:,0:",vaString,F,,All Files,All Files
"fadeeditfo,filedialog,controller.captionopen",vaString,F,,Load Fade File,Load Fade File
"fadeeditfo,filedialog,controller.captionsave",vaString,F,,Save Fade File,Save Fade File
"fadeeditfo,c,strings.data,0:",vaString,F,,Do you want to synchronize opacity gradient,Do you want to synchronize opacity gradient
"fadeeditfo,c,strings.data,1:",vaString,F,,with color gradient?,with color gradient?
"fadeeditfo,c,strings.data,2:",vaString,F,,Do you want to remove opacity gradient?,Do you want to remove opacity gradient?
"faceselectorfo,caption",vaString,F,,Face Selector,Face Selector
"doublestringlisteditor,ok,caption",vaString,F,,&OK,&OK
"doublestringlisteditor,cancel,caption",vaString,F,,&Cancel,&Cancel
"doublestringlisteditor,rowcount,frame.caption",vaString,F,,Rowcount,Rowcount
"doublereallisteditor,ok,caption",vaString,F,,&OK,&OK
"doublereallisteditor,cancel,caption",vaString,F,,&Cancel,&Cancel
"doublereallisteditor,rowcount,frame.caption",vaString,F,,Rowcount,Rowcount
"msedbfieldeditorfo,tbutton1,caption",vaString,F,,OK,OK
"msedbfieldeditorfo,tbutton2,caption",vaString,F,,Cancel,Cancel
"msedbfieldeditorfo,fielddefli,frame.caption",vaString,F,,Fielddefs,Fielddefs
"msedbfieldeditorfo,fielddefli,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Name,Name
"msedbfieldeditorfo,fielddefli,fixrows.items,0:,captions.items,1:,caption",vaString,F,,Type,Type
"msedbfieldeditorfo,fields,frame.caption",vaString,F,,Fields,Fields
"msedbfieldeditorfo,fields,fixrows.items,0:,captions.items,2:,caption",vaString,F,,Name,Name
"msedbfieldeditorfo,fields,fixrows.items,0:,captions.items,3:,caption",vaString,F,,Class type,Class type
"msedbfieldeditorfo,fields,fixrows.items,0:,captions.items,4:,caption",vaString,F,,Field kind,Field kind
"msedbfieldeditorfo,c,strings.data,0:",vaString,F,,Dataset,Dataset
"msecornermaskeditorfo,caption",vaString,F,,Cornermask Editor,Cornermask Editor
"msecornermaskeditorfo,tsplitter1,tbutton2,caption",vaString,F,,&Cancel,&Cancel
"msecornermaskeditorfo,tsplitter1,tbutton1,caption",vaString,F,,&OK,&OK
"msecornermaskeditorfo,grid,fixrows.items,0:,captions.items,0:,caption",vaString,F,,Width,Width
"msecornermaskeditorfo,grid,fixrows.items,0:,captionsfix.items,0:,caption",vaString,F,,Row,Row
"colordialogfo,caption",vaString,F,,Select Color,Select Color
"colordialogfo,colorpibu,caption",vaString,F,,Color &Picker,Color &Picker
"colordialogfo,colorarea,frame.caption",vaString,F,,new,new
"colordialogfo,colorareabefore,frame.caption",vaString,F,,old,old
"colordialogfo,tlayouter1,blue,frame.caption",vaString,F,,&blue,&blue
"colordialogfo,tlayouter1,green,frame.caption",vaString,F,,&green,&green
"colordialogfo,tlayouter1,red,frame.caption",vaString,F,,&red,&red
"colordialogfo,tlayouter1,bright,frame.caption",vaString,F,,&BRI,&BRI
"colordialogfo,tlayouter1,sat,frame.caption",vaString,F,,&SAT,&SAT
"colordialogfo,tlayouter1,hue,frame.caption",vaString,F,,&HUE,&HUE
"colordialogfo,tlayouter2,cancel,caption",vaString,F,,&Cancel,&Cancel
"colordialogfo,tlayouter2,ok,caption",vaString,F,,&OK,&OK
"colordialogfo,tlayouter2,colored,frame.caption",vaString,F,,Color,Color
"filedialogfo,tlayouter2,bucont,showhidden,frame.caption",vaString,F,,&Show hidden files,&Show hidden files
"filedialogfo,tlayouter2,bucont,cancel,caption",vaString,F,,&Cancel,&Cancel
"filedialogfo,tlayouter2,bucont,ok,caption",vaString,F,,&Ok,&Ok
"filedialogfo,tlayouter2,tlayouter1,filter,frame.caption",vaString,F,,&Filter,&Filter
"filedialogfo,tlayouter2,tlayouter1,filename,frame.caption",vaString,F,,&Name,&Name
"filedialogfo,tlayouter3,createdir,caption",vaString,F,,&New dir,&New dir
"filedialogfo,tlayouter3,home,caption",vaString,F,,&Home,&Home
"filedialogfo,tlayouter3,dir,frame.caption",vaString,F,,&Dir,&Dir
"fontformatdialogfo,caption",vaString,F,,Edit Font Format,Edit Font Format
"fontformatdialogfo,tlayouter1,tbutton2,caption",vaString,F,,&Cancel,&Cancel
"fontformatdialogfo,tlayouter1,tbutton1,caption",vaString,F,,&OK,&OK
"fontformatdialogfo,tlayouter2,tlayouter3,bolded,frame.caption",vaString,F,,B&old,B&old
"fontformatdialogfo,tlayouter2,tlayouter3,italiced,frame.caption",vaString,F,,&Italic,&Italic
